,AIRLINE,ARRIVAL_DELAY
9336,F9,3.0
9337,MQ,11.0
9338,MQ,23.0
9339,MQ,22.0
9340,MQ,4.0
9341,MQ,106.0
9342,NK,-2.0
9343,OO,8.0
9344,OO,16.0
9345,OO,-5.0
9346,OO,-17.0
9347,OO,5.0
9348,EV,-11.0
9349,EV,3.0
9350,EV,-3.0
9351,OO,12.0
9352,OO,-1.0
9353,UA,59.0
9354,EV,2.0
9355,HA,3.0
9356,OO,50.0
9357,UA,-13.0
9358,B6,18.0
9359,B6,8.0
9360,EV,7.0
9361,EV,-16.0
9362,OO,9.0
9363,OO,25.0
9364,UA,22.0
9365,UA,1.0
9366,OO,-33.0
9367,US,-7.0
9368,US,18.0
9369,VX,-19.0
9370,WN,11.0
9371,WN,31.0
9372,WN,-3.0
9373,WN,-5.0
9374,WN,-3.0
9375,WN,33.0
9376,WN,2.0
9377,WN,43.0
9378,WN,12.0
9379,WN,17.0
9380,WN,0.0
9381,WN,-12.0
9382,WN,5.0
9383,WN,20.0
9384,AA,-2.0
9385,AA,46.0
9386,AA,0.0
9387,AS,-10.0
9388,AS,-9.0
9389,AS,-9.0
9390,AA,-3.0
9391,B6,-10.0
9392,DL,-1.0
9393,DL,-17.0
9394,DL,-22.0
9395,DL,3.0
9396,DL,-16.0
9397,DL,-13.0
9398,DL,-18.0
9399,EV,0.0
9400,EV,-10.0
9401,EV,-6.0
9402,EV,-6.0
9403,EV,-9.0
9404,MQ,-1.0
9405,MQ,40.0
9406,MQ,3.0
9407,MQ,9.0
9408,MQ,25.0
9409,MQ,22.0
9410,OO,-8.0
9411,OO,-4.0
9412,OO,-3.0
9413,UA,31.0
9414,UA,28.0
9415,UA,22.0
9416,DL,-15.0
9417,EV,105.0
9418,EV,3.0
9419,OO,44.0
9420,OO,15.0
9421,UA,-23.0
9422,B6,-30.0
9423,EV,16.0
9424,OO,8.0
9425,US,-4.0
9426,B6,3.0
9427,DL,-18.0
9428,DL,-15.0
9429,B6,-24.0
9430,HA,11.0
9431,NK,-16.0
9432,OO,9.0
9433,OO,1.0
9434,UA,-13.0
9435,UA,-15.0
9436,UA,10.0
9437,US,5.0
9438,US,10.0
9439,US,-9.0
9440,UA,-15.0
9441,UA,11.0
9442,VX,-20.0
9443,VX,-3.0
9444,VX,-6.0
9445,VX,3.0
9446,VX,-2.0
9447,WN,-10.0
9448,WN,40.0
9449,WN,18.0
9450,WN,35.0
9451,WN,31.0
9452,WN,-19.0
9453,WN,1.0
9454,WN,0.0
9455,WN,7.0
9456,WN,-7.0
9457,WN,27.0
9458,WN,43.0
9459,WN,9.0
9460,WN,20.0
9461,WN,17.0
9462,WN,-21.0
9463,WN,-14.0
9464,UA,-12.0
9465,US,-26.0
9466,AA,-12.0
9467,AA,0.0
9468,AA,-18.0
9469,AA,3.0
9470,AA,14.0
9471,AA,32.0
9472,AA,36.0
9473,AA,1.0
9474,AA,-26.0
9475,AS,-12.0
9476,AS,-11.0
9477,AS,-19.0
9478,AS,-5.0
9479,AS,-8.0
9480,AS,30.0
9481,B6,16.0
9482,B6,13.0
9483,B6,-16.0
9484,DL,-28.0
9485,DL,-9.0
9486,DL,38.0
9487,DL,-18.0
9488,DL,-11.0
9489,DL,-12.0
9490,DL,-13.0
9491,DL,-19.0
9492,DL,-12.0
9493,EV,2.0
9494,EV,18.0
9495,EV,-7.0
9496,EV,-5.0
9497,HA,0.0
9498,MQ,-4.0
9499,HA,0.0
9500,MQ,18.0
9501,MQ,57.0
9502,MQ,23.0
9503,OO,-1.0
9504,NK,0.0
9505,OO,16.0
9506,OO,-12.0
9507,OO,-6.0
9508,OO,-8.0
9509,OO,15.0
9510,OO,-11.0
9511,OO,-1.0
9512,OO,24.0
9513,UA,-21.0
9514,EV,-6.0
9515,EV,-23.0
9516,OO,-11.0
9517,OO,-4.0
9518,OO,28.0
9519,UA,-18.0
9520,EV,-9.0
9521,EV,-17.0
9522,OO,2.0
9523,OO,-11.0
9524,EV,69.0
9525,EV,-1.0
9526,EV,32.0
9527,EV,2.0
9528,OO,31.0
9529,OO,-8.0
9530,US,-17.0
9531,UA,-5.0
9532,UA,-13.0
9533,VX,-12.0
9534,VX,16.0
9535,VX,-2.0
9536,WN,1.0
9537,WN,-4.0
9538,WN,-7.0
9539,WN,3.0
9540,WN,-10.0
9541,WN,14.0
9542,WN,1.0
9543,WN,-4.0
9544,WN,19.0
9545,WN,6.0
9546,WN,-8.0
9547,WN,-15.0
9548,WN,-9.0
9549,WN,-5.0
9550,WN,18.0
9551,WN,-14.0
9552,WN,1.0
9553,WN,5.0
9554,WN,-2.0
9555,US,2.0
9556,US,-19.0
9557,US,18.0
9558,US,35.0
9559,AA,-22.0
9560,AA,-22.0
9561,AA,10.0
9562,AA,53.0
9563,AA,137.0
9564,AA,-10.0
9565,AA,-36.0
9566,AA,-11.0
9567,AA,-15.0
9568,AA,1.0
9569,AA,126.0
9570,AS,7.0
9571,AS,-13.0
9572,DL,38.0
9573,DL,10.0
9574,DL,11.0
9575,AA,182.0
9576,DL,8.0
9577,EV,12.0
9578,EV,2.0
9579,EV,14.0
9580,EV,-8.0
9581,EV,-21.0
9582,EV,-13.0
9583,F9,-10.0
9584,F9,28.0
9585,HA,15.0
9586,MQ,133.0
9587,MQ,-5.0
9588,HA,17.0
9589,MQ,-32.0
9590,MQ,26.0
9591,MQ,196.0
9592,MQ,29.0
9593,MQ,-2.0
9594,MQ,-21.0
9595,NK,9.0
9596,OO,47.0
9597,OO,5.0
9598,OO,-14.0
9599,OO,-18.0
9600,OO,-12.0
9601,OO,2.0
9602,AA,-31.0
9603,DL,-10.0
9604,DL,-15.0
9605,EV,14.0
9606,UA,-25.0
9607,UA,-4.0
9608,DL,-12.0
9609,OO,-15.0
9610,UA,282.0
9611,UA,-16.0
9612,DL,-17.0
9613,EV,5.0
9614,EV,2.0
9615,EV,0.0
9616,EV,-16.0
9617,EV,-9.0
9618,HA,-3.0
9619,OO,16.0
9620,UA,-18.0
9621,EV,-3.0
9622,EV,-24.0
9623,EV,45.0
9624,OO,5.0
9625,UA,18.0
9626,UA,-21.0
9627,US,-14.0
9628,US,45.0
9629,UA,39.0
9630,WN,71.0
9631,WN,52.0
9632,WN,16.0
9633,WN,-1.0
9634,WN,29.0
9635,WN,-1.0
9636,WN,-13.0
9637,WN,-5.0
9638,WN,8.0
9639,WN,-5.0
9640,WN,22.0
9641,WN,19.0
9642,WN,5.0
9643,WN,12.0
9644,WN,8.0
9645,US,10.0
9646,US,-7.0
9647,AA,2.0
9648,AA,12.0
9649,AA,0.0
9650,AA,26.0
9651,AA,12.0
9652,AA,39.0
9653,AA,2.0
9654,AA,2.0
9655,AS,-12.0
9656,B6,-18.0
9657,B6,22.0
9658,B6,-23.0
9659,DL,31.0
9660,DL,-2.0
9661,DL,-19.0
9662,B6,-29.0
9663,EV,24.0
9664,F9,-20.0
9665,MQ,-29.0
9666,OO,-3.0
9667,MQ,13.0
9668,OO,-27.0
9669,OO,-2.0
9670,UA,-25.0
9671,OO,27.0
9672,OO,22.0
9673,DL,-16.0
9674,F9,36.0
9675,OO,11.0
9676,UA,-27.0
9677,UA,0.0
9678,UA,-15.0
9679,B6,-19.0
9680,EV,-8.0
9681,US,1.0
9682,EV,-9.0
9683,US,7.0
9684,US,-19.0
9685,US,-18.0
9686,US,27.0
9687,VX,-7.0
9688,VX,8.0
9689,WN,-9.0
9690,WN,-7.0
9691,WN,20.0
9692,WN,13.0
9693,WN,15.0
9694,WN,5.0
9695,WN,7.0
9696,WN,2.0
9697,WN,-6.0
9698,WN,-11.0
9699,WN,111.0
9700,WN,-7.0
9701,WN,82.0
9702,WN,-3.0
9703,WN,-8.0
9704,WN,-6.0
9705,WN,16.0
9706,WN,-1.0
9707,WN,2.0
9708,WN,20.0
9709,WN,27.0
9710,WN,3.0
9711,WN,28.0
9712,WN,40.0
9713,US,-6.0
9714,US,0.0
9715,AA,-21.0
9716,AA,282.0
9717,AA,-11.0
9718,AA,1.0
9719,AA,5.0
9720,AA,-15.0
9721,AS,-4.0
9722,AS,-25.0
9723,B6,14.0
9724,B6,3.0
9725,DL,-24.0
9726,DL,-20.0
9727,DL,-15.0
9728,DL,-2.0
9729,EV,53.0
9730,EV,20.0
9731,MQ,5.0
9732,MQ,14.0
9733,MQ,-18.0
9734,MQ,-21.0
9735,MQ,223.0
9736,MQ,8.0
9737,OO,-15.0
9738,OO,-5.0
9739,UA,7.0
9740,B6,-11.0
9741,EV,-14.0
9742,MQ,-10.0
9743,UA,24.0
9744,DL,2.0
9745,EV,7.0
9746,EV,-7.0
9747,OO,5.0
9748,OO,84.0
9749,EV,-12.0
9750,EV,4.0
9751,EV,-4.0
9752,EV,35.0
9753,NK,-1.0
9754,DL,-11.0
9755,EV,-13.0
9756,OO,49.0
9757,UA,51.0
9758,US,-13.0
9759,US,39.0
9760,UA,-31.0
9761,UA,29.0
9762,UA,6.0
9763,VX,-4.0
9764,WN,3.0
9765,WN,4.0
9766,WN,-2.0
9767,WN,-5.0
9768,WN,33.0
9769,WN,30.0
9770,WN,37.0
9771,WN,39.0
9772,WN,15.0
9773,WN,56.0
9774,WN,8.0
9775,WN,9.0
9776,WN,-20.0
9777,WN,25.0
9778,WN,19.0
9779,WN,144.0
9780,WN,-13.0
9781,US,-8.0
9782,US,-12.0
9783,AA,12.0
9784,AA,35.0
9785,AA,-24.0
9786,AA,14.0
9787,AA,-11.0
9788,AS,-10.0
9789,AS,59.0
9790,AS,12.0
9791,B6,153.0
9792,B6,11.0
9793,EV,7.0
9794,EV,-15.0
9795,EV,13.0
9796,EV,0.0
9797,EV,-8.0
9798,F9,4.0
9799,MQ,-22.0
9800,MQ,56.0
9801,MQ,21.0
9802,MQ,31.0
9803,MQ,9.0
9804,MQ,24.0
9805,MQ,-21.0
9806,NK,-6.0
9807,NK,-2.0
9808,OO,-15.0
9809,OO,79.0
9810,OO,5.0
9811,OO,53.0
9812,UA,-8.0
9813,AA,7.0
9814,AS,-9.0
9815,B6,0.0
9816,DL,5.0
9817,DL,-15.0
9818,NK,-1.0
9819,OO,34.0
9820,UA,0.0
9821,EV,-10.0
9822,HA,-1.0
9823,EV,6.0
9824,EV,-10.0
9825,OO,62.0
9826,HA,2.0
9827,OO,-12.0
9828,UA,-13.0
9829,UA,7.0
9830,UA,17.0
9831,DL,-28.0
9832,DL,20.0
9833,OO,6.0
9834,US,-6.0
9835,US,-10.0
9836,US,-21.0
9837,UA,49.0
9838,VX,8.0
9839,WN,6.0
9840,WN,-3.0
9841,WN,-6.0
9842,WN,-23.0
9843,WN,11.0
9844,WN,17.0
9845,WN,21.0
9846,WN,28.0
9847,WN,11.0
9848,WN,29.0
9849,WN,99.0
9850,WN,-6.0
9851,WN,11.0
9852,WN,-2.0
9853,WN,105.0
9854,WN,2.0
9855,WN,-1.0
9856,UA,-3.0
9857,US,-2.0
9858,US,10.0
9859,AA,181.0
9860,AA,-2.0
9861,AA,17.0
9862,AA,9.0
9863,AA,70.0
9864,AA,25.0
9865,AA,21.0
9866,AS,-3.0
9867,AS,99.0
9868,B6,39.0
9869,B6,-1.0
9870,DL,-18.0
9871,DL,-13.0
9872,DL,-11.0
9873,B6,-10.0
9874,EV,-6.0
9875,EV,-12.0
9876,EV,-23.0
9877,EV,94.0
9878,F9,30.0
9879,F9,22.0
9880,F9,14.0
9881,MQ,107.0
9882,MQ,-4.0
9883,MQ,-6.0
9884,MQ,-2.0
9885,MQ,95.0
9886,MQ,-5.0
9887,MQ,-2.0
9888,MQ,74.0
9889,NK,21.0
9890,OO,1.0
9891,AA,-9.0
9892,DL,2.0
9893,OO,102.0
9894,OO,70.0
9895,DL,26.0
9896,DL,-4.0
9897,NK,0.0
9898,OO,-24.0
9899,UA,-14.0
9900,UA,28.0
9901,B6,-16.0
9902,DL,-13.0
9903,EV,235.0
9904,OO,99.0
9905,VX,-15.0
9906,UA,3.0
9907,UA,-12.0
9908,AA,-10.0
9909,DL,-19.0
9910,EV,-1.0
9911,EV,-6.0
9912,NK,-15.0
9913,OO,-1.0
9914,UA,-3.0
9915,US,-8.0
9916,US,-10.0
9917,US,-19.0
9918,UA,18.0
9919,UA,6.0
9920,VX,53.0
9921,WN,-11.0
9922,WN,17.0
9923,WN,-27.0
9924,WN,8.0
9925,WN,6.0
9926,WN,-2.0
9927,WN,12.0
9928,WN,-12.0
9929,UA,11.0
9930,AA,4.0
9931,AA,18.0
9932,AA,-16.0
9933,AA,17.0
9934,AA,11.0
9935,AA,55.0
9936,AA,-4.0
9937,AA,245.0
9938,AA,-3.0
9939,AA,5.0
9940,AS,5.0
9941,AS,-11.0
9942,AS,-25.0
9943,AS,-30.0
9944,B6,-2.0
9945,B6,-18.0
9946,DL,68.0
9947,DL,-26.0
9948,DL,14.0
9949,DL,-20.0
9950,DL,-19.0
9951,DL,-11.0
9952,DL,-10.0
9953,DL,-11.0
9954,DL,-24.0
9955,B6,-5.0
9956,EV,-1.0
9957,EV,-21.0
9958,EV,1.0
9959,EV,-35.0
9960,F9,35.0
9961,MQ,35.0
9962,MQ,-2.0
9963,MQ,39.0
9964,MQ,6.0
9965,MQ,36.0
9966,MQ,72.0
9967,MQ,40.0
9968,MQ,-8.0
9969,EV,-18.0
9970,MQ,99.0
9971,NK,20.0
9972,NK,14.0
9973,NK,-16.0
9974,NK,61.0
9975,OO,8.0
9976,OO,25.0
9977,OO,-23.0
9978,OO,-9.0
9979,OO,-12.0
9980,HA,2.0
9981,OO,14.0
9982,OO,208.0
9983,UA,7.0
9984,EV,6.0
9985,F9,-5.0
9986,OO,71.0
9987,OO,-4.0
9988,UA,8.0
9989,OO,26.0
9990,OO,-12.0
9991,OO,-30.0
9992,UA,13.0
9993,EV,19.0
9994,OO,12.0
9995,HA,29.0
9996,US,-24.0
9997,VX,-15.0
9998,VX,-14.0
9999,WN,-27.0
10000,WN,-9.0
10001,WN,17.0
10002,WN,9.0
10003,WN,5.0
10004,WN,-4.0
10005,WN,-12.0
10006,WN,18.0
10007,WN,0.0
10008,WN,-5.0
10009,WN,-4.0
10010,WN,-6.0
10011,WN,-6.0
10012,WN,-13.0
10013,UA,39.0
10014,US,12.0
10015,AA,6.0
10016,AA,-16.0
10017,AA,119.0
10018,AA,161.0
10019,AA,26.0
10020,AA,13.0
10021,AS,1.0
10022,AS,-3.0
10023,B6,0.0
10024,DL,-13.0
10025,DL,1.0
10026,DL,-13.0
10027,DL,-5.0
10028,DL,-14.0
10029,DL,-16.0
10030,DL,-13.0
10031,DL,4.0
10032,DL,-18.0
10033,EV,4.0
10034,EV,12.0
10035,EV,-5.0
10036,F9,8.0
10037,F9,-15.0
10038,F9,10.0
10039,MQ,-30.0
10040,MQ,-3.0
10041,EV,-1.0
10042,OO,-9.0
10043,OO,62.0
10044,OO,-25.0
10045,OO,4.0
10046,OO,14.0
10047,UA,1.0
10048,B6,-18.0
10049,B6,2.0
10050,DL,-14.0
10051,EV,39.0
10052,EV,8.0
10053,US,-3.0
10054,B6,3.0
10055,DL,-13.0
10056,NK,67.0
10057,OO,6.0
10058,UA,37.0
10059,UA,15.0
10060,B6,-6.0
10061,DL,-12.0
10062,EV,33.0
10063,EV,-3.0
10064,OO,39.0
10065,OO,-5.0
10066,UA,94.0
10067,UA,-39.0
10068,B6,-19.0
10069,DL,-17.0
10070,EV,-27.0
10071,EV,-22.0
10072,OO,-22.0
10073,US,57.0
10074,US,-4.0
10075,US,-21.0
10076,US,-3.0
10077,VX,18.0
10078,WN,16.0
10079,WN,20.0
10080,WN,-19.0
10081,WN,9.0
10082,WN,-1.0
10083,WN,24.0
10084,WN,-15.0
10085,WN,66.0
10086,WN,10.0
10087,WN,9.0
10088,WN,14.0
10089,WN,5.0
10090,WN,24.0
10091,WN,44.0
10092,UA,1.0
10093,UA,-3.0
10094,UA,88.0
10095,US,4.0
10096,US,-10.0
10097,AA,42.0
10098,AA,-6.0
10099,AA,47.0
10100,AA,6.0
10101,AA,0.0
10102,AA,60.0
10103,AA,74.0
10104,AA,58.0
10105,AA,6.0
10106,AA,69.0
10107,AA,-24.0
10108,AA,287.0
10109,AS,-4.0
10110,AS,-6.0
10111,AS,13.0
10112,AS,-32.0
10113,B6,-16.0
10114,DL,-20.0
10115,DL,-21.0
10116,EV,-7.0
10117,EV,13.0
10118,MQ,28.0
10119,MQ,12.0
10120,NK,-24.0
10121,OO,15.0
10122,OO,38.0
10123,OO,31.0
10124,OO,63.0
10125,OO,-15.0
10126,OO,12.0
10127,OO,-4.0
10128,UA,17.0
10129,UA,24.0
10130,UA,166.0
10131,EV,-3.0
10132,EV,-2.0
10133,HA,1.0
10134,OO,21.0
10135,B6,26.0
10136,AS,-9.0
10137,DL,-24.0
10138,EV,29.0
10139,OO,19.0
10140,OO,-18.0
10141,US,44.0
10142,B6,89.0
10143,EV,13.0
10144,EV,92.0
10145,OO,-8.0
10146,US,-10.0
10147,US,3.0
10148,US,-15.0
10149,US,19.0
10150,US,-15.0
10151,UA,37.0
10152,UA,-36.0
10153,UA,-3.0
10154,VX,-14.0
10155,VX,5.0
10156,WN,-19.0
10157,WN,-10.0
10158,WN,44.0
10159,WN,53.0
10160,WN,65.0
10161,WN,55.0
10162,WN,56.0
10163,WN,50.0
10164,WN,-12.0
10165,WN,25.0
10166,WN,66.0
10167,WN,15.0
10168,WN,10.0
10169,WN,1.0
10170,WN,86.0
10171,WN,1.0
10172,WN,20.0
10173,WN,16.0
10174,WN,4.0
10175,WN,-12.0
10176,WN,11.0
10177,WN,30.0
10178,WN,-18.0
10179,WN,85.0
10180,UA,-13.0
10181,UA,-1.0
10182,UA,235.0
10183,US,12.0
10184,US,9.0
10185,US,46.0
10186,AA,109.0
10187,AA,-10.0
10188,AA,42.0
10189,AA,26.0
10190,AA,170.0
10191,AA,17.0
10192,AA,4.0
10193,AA,35.0
10194,AA,39.0
10195,AA,-4.0
10196,AA,-30.0
10197,AS,3.0
10198,AS,-6.0
10199,AS,-21.0
10200,B6,91.0
10201,DL,5.0
10202,DL,-37.0
10203,DL,-8.0
10204,DL,-18.0
10205,DL,-24.0
10206,DL,-28.0
10207,DL,-25.0
10208,DL,-7.0
10209,DL,-21.0
10210,DL,27.0
10211,DL,-24.0
10212,DL,-8.0
10213,DL,-33.0
10214,DL,-12.0
10215,DL,-5.0
10216,AA,-3.0
10217,EV,43.0
10218,EV,-9.0
10219,F9,91.0
10220,HA,1.0
10221,MQ,-10.0
10222,MQ,36.0
10223,OO,9.0
10224,OO,29.0
10225,OO,2.0
10226,UA,-2.0
10227,UA,-9.0
10228,B6,18.0
10229,DL,-24.0
10230,OO,79.0
10231,OO,-1.0
10232,HA,9.0
10233,OO,19.0
10234,UA,-7.0
10235,EV,-10.0
10236,UA,160.0
10237,UA,-30.0
10238,DL,49.0
10239,DL,-22.0
10240,EV,-2.0
10241,US,-2.0
10242,US,62.0
10243,US,-9.0
10244,US,2.0
10245,US,0.0
10246,US,10.0
10247,US,-6.0
10248,US,-9.0
10249,US,14.0
10250,US,-10.0
10251,VX,-21.0
10252,WN,-2.0
10253,WN,12.0
10254,WN,20.0
10255,WN,12.0
10256,WN,30.0
10257,WN,245.0
10258,WN,-7.0
10259,WN,78.0
10260,WN,-4.0
10261,WN,-4.0
10262,WN,-14.0
10263,WN,-19.0
10264,WN,-4.0
10265,WN,78.0
10266,WN,-28.0
10267,WN,-12.0
10268,WN,25.0
10269,WN,-3.0
10270,WN,-2.0
10271,WN,0.0
10272,WN,17.0
10273,WN,8.0
10274,UA,-19.0
10275,UA,22.0
10276,US,4.0
10277,US,-6.0
10278,AA,-3.0
10279,AA,78.0
10280,AA,56.0
10281,AA,7.0
10282,AS,-27.0
10283,B6,-19.0
10284,B6,-15.0
10285,DL,-23.0
10286,DL,-11.0
10287,DL,-18.0
10288,DL,-14.0
10289,DL,-19.0
10290,DL,-5.0
10291,EV,-9.0
10292,MQ,19.0
10293,MQ,-16.0
10294,MQ,-24.0
10295,OO,1.0
10296,OO,-17.0
10297,UA,29.0
10298,B6,5.0
10299,DL,-31.0
10300,DL,-4.0
10301,MQ,5.0
10302,OO,81.0
10303,UA,-1.0
10304,NK,-23.0
10305,UA,56.0
10306,OO,38.0
10307,UA,1.0
10308,UA,1.0
10309,AA,112.0
10310,OO,101.0
10311,OO,39.0
10312,US,6.0
10313,US,-22.0
10314,US,-19.0
10315,US,37.0
10316,US,-2.0
10317,US,-7.0
10318,US,-37.0
10319,US,16.0
10320,US,-14.0
10321,US,-25.0
10322,US,-9.0
10323,US,-5.0
10324,WN,37.0
10325,WN,2.0
10326,WN,-18.0
10327,WN,6.0
10328,WN,11.0
10329,WN,-2.0
10330,WN,10.0
10331,WN,-10.0
10332,WN,7.0
10333,WN,-2.0
10334,WN,-1.0
10335,WN,0.0
10336,WN,38.0
10337,UA,-9.0
10338,US,18.0
10339,US,6.0
10340,US,-9.0
10341,AA,-21.0
10342,AA,-10.0
10343,AA,68.0
10344,AA,-27.0
10345,AA,-11.0
10346,AA,-9.0
10347,AA,27.0
10348,AS,-10.0
10349,AS,-12.0
10350,AS,-10.0
10351,B6,-13.0
10352,DL,-3.0
10353,DL,123.0
10354,B6,-11.0
10355,DL,8.0
10356,DL,4.0
10357,EV,27.0
10358,EV,-1.0
10359,EV,-26.0
10360,EV,-2.0
10361,EV,-3.0
10362,EV,-14.0
10363,MQ,-12.0
10364,MQ,-13.0
10365,NK,14.0
10366,OO,-4.0
10367,OO,-14.0
10368,OO,-10.0
10369,HA,7.0
10370,OO,-8.0
10371,OO,4.0
10372,OO,-14.0
10373,OO,93.0
10374,US,-18.0
10375,MQ,16.0
10376,UA,-27.0
10377,B6,-1.0
10378,UA,-17.0
10379,UA,-18.0
10380,DL,10.0
10381,EV,-29.0
10382,UA,17.0
10383,US,74.0
10384,US,-14.0
10385,US,-12.0
10386,UA,-5.0
10387,UA,-19.0
10388,DL,-36.0
10389,B6,-17.0
10390,EV,14.0
10391,OO,-11.0
10392,US,-5.0
10393,US,4.0
10394,US,18.0
10395,US,7.0
10396,US,25.0
10397,US,-1.0
10398,US,2.0
10399,US,52.0
10400,US,41.0
10401,US,-12.0
10402,US,8.0
10403,US,-28.0
10404,UA,-14.0
10405,UA,-25.0
10406,UA,-33.0
10407,VX,-12.0
10408,VX,-32.0
10409,WN,11.0
10410,WN,12.0
10411,WN,37.0
10412,WN,18.0
10413,WN,6.0
10414,WN,-4.0
10415,WN,-9.0
10416,WN,11.0
10417,WN,8.0
10418,WN,10.0
10419,WN,-1.0
10420,WN,10.0
10421,WN,-5.0
10422,WN,5.0
10423,WN,43.0
10424,WN,-11.0
10425,WN,8.0
10426,WN,18.0
10427,UA,5.0
10428,US,-11.0
10429,US,-2.0
10430,AA,1.0
10431,AA,-7.0
10432,AA,16.0
10433,AA,-8.0
10434,AA,10.0
10435,AA,-6.0
10436,AA,151.0
10437,AA,20.0
10438,AS,43.0
10439,B6,-8.0
10440,B6,19.0
10441,DL,12.0
10442,DL,-20.0
10443,DL,-18.0
10444,EV,6.0
10445,EV,-6.0
10446,F9,-10.0
10447,F9,32.0
10448,F9,8.0
10449,MQ,20.0
10450,MQ,-22.0
10451,MQ,57.0
10452,MQ,-11.0
10453,MQ,68.0
10454,MQ,43.0
10455,MQ,-12.0
10456,NK,4.0
10457,OO,31.0
10458,OO,-13.0
10459,OO,-2.0
10460,DL,95.0
10461,EV,91.0
10462,EV,10.0
10463,UA,56.0
10464,B6,-11.0
10465,EV,-19.0
10466,EV,34.0
10467,OO,39.0
10468,OO,-12.0
10469,UA,16.0
10470,EV,6.0
10471,US,14.0
10472,US,16.0
10473,US,-24.0
10474,US,-16.0
10475,US,62.0
10476,US,-3.0
10477,US,-6.0
10478,US,-10.0
10479,US,64.0
10480,US,7.0
10481,US,33.0
10482,US,-4.0
10483,WN,-11.0
10484,WN,13.0
10485,WN,15.0
10486,WN,24.0
10487,WN,11.0
10488,WN,43.0
10489,WN,14.0
10490,WN,31.0
10491,WN,-4.0
10492,WN,1.0
10493,WN,-15.0
10494,WN,-11.0
10495,WN,-11.0
10496,WN,5.0
10497,WN,-2.0
10498,WN,2.0
10499,WN,-11.0
10500,WN,12.0
10501,WN,-3.0
10502,WN,3.0
10503,WN,66.0
10504,WN,-5.0
10505,WN,3.0
10506,UA,-19.0
10507,UA,39.0
10508,US,-6.0
10509,US,-11.0
10510,US,3.0
10511,AA,-6.0
10512,AA,-8.0
10513,AA,103.0
10514,AA,74.0
10515,AA,85.0
10516,AA,-13.0
10517,AA,-1.0
10518,AA,25.0
10519,AA,25.0
10520,B6,2.0
10521,B6,-17.0
10522,AA,-12.0
10523,DL,43.0
10524,DL,-24.0
10525,EV,36.0
10526,EV,-1.0
10527,EV,-17.0
10528,EV,-4.0
10529,F9,0.0
10530,F9,8.0
10531,HA,19.0
10532,MQ,22.0
10533,MQ,5.0
10534,MQ,27.0
10535,MQ,35.0
10536,MQ,50.0
10537,MQ,0.0
10538,MQ,21.0
10539,NK,15.0
10540,OO,12.0
10541,OO,-3.0
10542,OO,14.0
10543,OO,12.0
10544,OO,-9.0
10545,EV,-18.0
10546,EV,9.0
10547,NK,-9.0
10548,UA,-15.0
10549,B6,-8.0
10550,EV,-17.0
10551,HA,-3.0
10552,OO,-5.0
10553,OO,24.0
10554,UA,-10.0
10555,DL,-22.0
10556,EV,4.0
10557,EV,-11.0
10558,EV,86.0
10559,OO,36.0
10560,UA,-3.0
10561,B6,33.0
10562,US,118.0
10563,US,58.0
10564,US,-18.0
10565,US,10.0
10566,VX,1.0
10567,WN,-11.0
10568,WN,69.0
10569,WN,53.0
10570,WN,12.0
10571,WN,11.0
10572,WN,-10.0
10573,WN,3.0
10574,WN,36.0
10575,WN,45.0
10576,WN,-19.0
10577,WN,-2.0
10578,US,6.0
10579,US,49.0
10580,AA,32.0
10581,AA,21.0
10582,AA,49.0
10583,AA,-15.0
10584,AA,38.0
10585,AS,-10.0
10586,AS,160.0
10587,AS,8.0
10588,AS,-16.0
10589,B6,-28.0
10590,B6,-10.0
10591,DL,-5.0
10592,AA,24.0
10593,B6,147.0
10594,EV,107.0
10595,F9,4.0
10596,F9,42.0
10597,MQ,11.0
10598,HA,13.0
10599,MQ,24.0
10600,MQ,23.0
10601,MQ,42.0
10602,NK,34.0
10603,OO,-16.0
10604,OO,-22.0
10605,OO,-1.0
10606,OO,37.0
10607,OO,16.0
10608,UA,-10.0
10609,UA,-26.0
10610,UA,-19.0
10611,AA,12.0
10612,DL,17.0
10613,EV,3.0
10614,MQ,-14.0
10615,DL,3.0
10616,DL,-15.0
10617,EV,-9.0
10618,EV,-30.0
10619,OO,-7.0
10620,HA,2.0
10621,UA,-1.0
10622,UA,23.0
10623,NK,-34.0
10624,US,-11.0
10625,US,26.0
10626,US,-4.0
10627,US,23.0
10628,US,-5.0
10629,US,-25.0
10630,US,-20.0
10631,VX,-1.0
10632,WN,-14.0
10633,WN,38.0
10634,WN,8.0
10635,WN,2.0
10636,WN,17.0
10637,WN,-14.0
10638,WN,-4.0
10639,WN,1.0
10640,WN,21.0
10641,WN,34.0
10642,WN,20.0
10643,WN,-5.0
10644,WN,-15.0
10645,WN,-14.0
10646,WN,-10.0
10647,WN,-5.0
10648,WN,-7.0
10649,WN,0.0
10650,WN,44.0
10651,WN,7.0
10652,UA,1.0
10653,US,-9.0
10654,AA,40.0
10655,AA,-32.0
10656,AA,58.0
10657,AS,-8.0
10658,AS,-1.0
10659,AA,11.0
10660,B6,-2.0
10661,DL,-33.0
10662,DL,-29.0
10663,DL,-8.0
10664,DL,-31.0
10665,DL,-4.0
10666,DL,4.0
10667,DL,-2.0
10668,F9,94.0
10669,MQ,10.0
10670,MQ,33.0
10671,MQ,17.0
10672,MQ,21.0
