Unnamed: 0,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ORIGIN_AIRPORT_LAT,ORIGIN_AIRPORT_LON,DESTINATION_AIRPORT_LAT,DESTINATION_AIRPORT_LON
1822,UA,ORD,PHL,41.9796,-87.90446,39.87195,-75.24114
1825,B6,LGB,SFO,33.81772,-118.15161,37.619,-122.37484
1827,EV,ORD,MSY,41.9796,-87.90446,29.99339,-90.25803
1829,B6,PBI,HPN,26.68316,-80.09559,41.06696,-73.70756999999999
1830,EV,IAD,ATL,38.94453,-77.45581,33.640440000000005,-84.42694
1831,EV,EWR,MEM,40.6925,-74.16866,35.04242,-89.97667
1833,OO,LAX,BZN,33.94254,-118.40807,45.7769,-111.15301
1834,UA,BWI,DEN,39.1754,-76.6682,39.85841,-104.667
1837,US,PHX,PHL,33.43417,-112.00806,39.87195,-75.24114
1838,US,DEN,CLT,39.85841,-104.667,35.214009999999995,-80.94313000000001
1840,US,DTW,CLT,42.21206,-83.34884,35.214009999999995,-80.94313000000001
1841,WN,LAS,CMH,36.08036,-115.15233,39.99799,-82.89188
1842,WN,MCO,PVD,28.428890000000003,-81.31603,41.724,-71.42822
1843,WN,RNO,SAN,39.49858,-119.76806,32.73356,-117.18966
1844,WN,SLC,LAS,40.78839,-111.97777,36.08036,-115.15233
1845,WN,SLC,MDW,40.78839,-111.97777,41.78598,-87.75242
1848,WN,TUL,MDW,36.19837,-95.88824,41.78598,-87.75242
1849,WN,TUS,MDW,32.11608,-110.94103,41.78598,-87.75242
1852,US,RSW,CLT,26.53617,-81.75516999999999,35.214009999999995,-80.94313000000001
1854,AA,TUS,ORD,32.11608,-110.94103,41.9796,-87.90446
1856,AA,LAX,DCA,33.94254,-118.40807,38.85208,-77.03772
1858,AA,MSY,DFW,29.99339,-90.25803,32.89595,-97.0372
1859,AA,TUS,DFW,32.11608,-110.94103,32.89595,-97.0372
1860,AA,DFW,AUS,32.89595,-97.0372,30.19453,-97.66987
1862,AS,SEA,DCA,47.44898,-122.30931,38.85208,-77.03772
1863,AS,SEA,BWI,47.44898,-122.30931,39.1754,-76.6682
1867,B6,PHL,BOS,39.87195,-75.24114,42.36435,-71.00518000000001
1872,DL,LAX,OGG,33.94254,-118.40807,20.89865,-156.43046
1877,DL,SEA,HNL,47.44898,-122.30931,21.31869,-157.92241
1879,DL,ATL,MEM,33.640440000000005,-84.42694,35.04242,-89.97667
1881,EV,CAK,ORD,40.91631,-81.44247,41.9796,-87.90446
1882,EV,CRW,ORD,38.37315,-81.59319,41.9796,-87.90446
1884,MQ,DFW,HSV,32.89595,-97.0372,34.64045,-86.77311
1887,MQ,MQT,ORD,46.353640000000006,-87.39536,41.9796,-87.90446
1892,OO,CHO,ORD,38.13864,-78.45286,41.9796,-87.90446
1893,OO,DFW,SLC,32.89595,-97.0372,40.78839,-111.97777
1895,OO,SLC,CDC,40.78839,-111.97777,37.70097,-113.09858
1896,UA,IAD,MCO,38.94453,-77.45581,28.428890000000003,-81.31603
1898,EV,EWR,CHS,40.6925,-74.16866,32.89865,-80.04051
1899,EV,IAD,CLE,38.94453,-77.45581,41.41089,-81.8494
1904,NK,DTW,MCO,42.21206,-83.34884,28.428890000000003,-81.31603
1907,US,PBI,CLT,26.68316,-80.09559,35.214009999999995,-80.94313000000001
1910,VX,SFO,FLL,37.619,-122.37484,26.07258,-80.15275
1911,WN,AUS,DAL,30.19453,-97.66987,32.84711,-96.85177
1913,WN,CHS,MDW,32.89865,-80.04051,41.78598,-87.75242
1915,WN,ABQ,SAN,35.04022,-106.60918999999998,32.73356,-117.18966
1918,UA,EWR,LAS,40.6925,-74.16866,36.08036,-115.15233
1923,UA,ORD,SJU,41.9796,-87.90446,18.43942,-66.00183
1925,US,PHX,SJC,33.43417,-112.00806,37.36186,-121.92901
1926,AA,DFW,STL,32.89595,-97.0372,38.747690000000006,-90.35999
1930,DL,ATL,LAS,33.640440000000005,-84.42694,36.08036,-115.15233
1931,DL,MSP,DTW,44.88055,-93.21692,42.21206,-83.34884
1934,DL,ATL,SJU,33.640440000000005,-84.42694,18.43942,-66.00183
1935,DL,PHL,MSP,39.87195,-75.24114,44.88055,-93.21692
1937,EV,IAD,GSO,38.94453,-77.45581,36.09775,-79.9373
1942,MQ,DSM,ORD,41.53493,-93.66068,41.9796,-87.90446
1943,OO,LAX,AUS,33.94254,-118.40807,30.19453,-97.66987
1946,OO,GJT,PHX,39.12241,-108.52673,33.43417,-112.00806
1948,DL,ATL,ORD,33.640440000000005,-84.42694,41.9796,-87.90446
1949,OO,PHX,YUM,33.43417,-112.00806,32.65658,-114.60597
1950,DL,ATL,PBI,33.640440000000005,-84.42694,26.68316,-80.09559
1951,DL,ATL,LAX,33.640440000000005,-84.42694,33.94254,-118.40807
1952,EV,IAD,PIT,38.94453,-77.45581,40.49147,-80.23286999999999
1953,UA,DEN,IAD,39.85841,-104.667,38.94453,-77.45581
1956,EV,BNA,IAH,36.12448,-86.67818,29.98047,-95.33972
1960,US,SFO,PHL,37.619,-122.37484,39.87195,-75.24114
1961,US,RSW,DCA,26.53617,-81.75516999999999,38.85208,-77.03772
1966,WN,BWI,ABQ,39.1754,-76.6682,35.04022,-106.60918999999998
1967,WN,BWI,MEM,39.1754,-76.6682,35.04242,-89.97667
1968,WN,BWI,RSW,39.1754,-76.6682,26.53617,-81.75516999999999
1969,WN,MCO,IND,28.428890000000003,-81.31603,39.71733,-86.29438
1970,US,DCA,LAS,38.85208,-77.03772,36.08036,-115.15233
1974,AA,DFW,MSY,32.89595,-97.0372,29.99339,-90.25803
1975,AS,HNL,SEA,21.31869,-157.92241,47.44898,-122.30931
1977,DL,ATL,STT,33.640440000000005,-84.42694,18.33731,-64.97336
1979,DL,ATL,TLH,33.640440000000005,-84.42694,30.39653,-84.35033
1982,DL,CVG,SLC,39.04614,-84.66216999999999,40.78839,-111.97777
1987,NK,TPA,FLL,27.97547,-82.53325,26.07258,-80.15275
1988,OO,COS,SLC,38.80581,-104.70025,40.78839,-111.97777
1989,OO,LAX,BOI,33.94254,-118.40807,43.564440000000005,-116.22278
1991,DL,ATL,JAX,33.640440000000005,-84.42694,30.49406,-81.68786
1992,UA,TPA,CLE,27.97547,-82.53325,41.41089,-81.8494
1993,F9,DEN,SLC,39.85841,-104.667,40.78839,-111.97777
1994,OO,BUR,DEN,34.20062,-118.3585,39.85841,-104.667
1996,UA,ORD,SNA,41.9796,-87.90446,33.67566,-117.86822
1998,B6,JFK,HOU,40.63975,-73.77893,29.64542,-95.27889
2006,WN,BWI,CHS,39.1754,-76.6682,32.89865,-80.04051
2008,WN,BWI,PBI,39.1754,-76.6682,26.68316,-80.09559
2009,WN,DAL,HOU,32.84711,-96.85177,29.64542,-95.27889
2010,WN,DAL,TPA,32.84711,-96.85177,27.97547,-82.53325
2011,WN,FLL,BNA,26.07258,-80.15275,36.12448,-86.67818
2014,WN,MDW,LAS,41.78598,-87.75242,36.08036,-115.15233
2015,WN,SAN,AUS,32.73356,-117.18966,30.19453,-97.66987
2016,WN,STL,DAL,38.747690000000006,-90.35999,32.84711,-96.85177
2017,WN,PDX,MCI,45.58872,-122.5975,39.29761,-94.71391
2019,UA,IAD,STT,38.94453,-77.45581,18.33731,-64.97336
2020,UA,DCA,SFO,38.85208,-77.03772,37.619,-122.37484
2024,AA,SJC,DFW,37.36186,-121.92901,32.89595,-97.0372
2033,AS,SEA,TPA,47.44898,-122.30931,27.97547,-82.53325
2036,B6,BOS,RSW,42.36435,-71.00518000000001,26.53617,-81.75516999999999
2037,B6,BOS,LAS,42.36435,-71.00518000000001,36.08036,-115.15233
2042,DL,ATL,MSP,33.640440000000005,-84.42694,44.88055,-93.21692
2043,DL,DTW,MKE,42.21206,-83.34884,42.94722,-87.89658
2044,DL,DTW,TPA,42.21206,-83.34884,27.97547,-82.53325
2047,AA,LAX,EGE,33.94254,-118.40807,39.64257,-106.9177
2052,DL,MCO,DTW,28.428890000000003,-81.31603,42.21206,-83.34884
2057,EV,DFW,BTR,32.89595,-97.0372,30.53316,-91.14963
2058,EV,RIC,MSP,37.50517,-77.31967,44.88055,-93.21692
2059,EV,ATL,MOB,33.640440000000005,-84.42694,30.69142,-88.24283
2060,F9,DEN,MDW,39.85841,-104.667,41.78598,-87.75242
2061,F9,TTN,FLL,40.27669,-74.81347,26.07258,-80.15275
2062,MQ,CVG,ORD,39.04614,-84.66216999999999,41.9796,-87.90446
2063,MQ,GRR,ORD,42.88082,-85.52277,41.9796,-87.90446
2065,MQ,FWA,ORD,40.97847,-85.19515,41.9796,-87.90446
2066,NK,FLL,MSY,26.07258,-80.15275,29.99339,-90.25803
2069,OO,MOT,MSP,48.25938,-101.28033,44.88055,-93.21692
2070,OO,TUS,SLC,32.11608,-110.94103,40.78839,-111.97777
2071,OO,ORD,FWA,41.9796,-87.90446,40.97847,-85.19515
2072,OO,TUL,SLC,36.19837,-95.88824,40.78839,-111.97777
2074,OO,DEN,BIS,39.85841,-104.667,46.77411,-100.74672
2075,OO,SFO,MFR,37.619,-122.37484,42.37423,-122.8735
2076,OO,DTW,APN,42.21206,-83.34884,45.07807,-83.56029000000001
2079,DL,ATL,BWI,33.640440000000005,-84.42694,39.1754,-76.6682
2080,EV,LBB,DEN,33.66364,-101.82278,39.85841,-104.667
2082,OO,RDU,IAH,35.87764,-78.78747,29.98047,-95.33972
2083,OO,SBA,LAX,34.42621,-119.84037,33.94254,-118.40807
2085,DL,ATL,DFW,33.640440000000005,-84.42694,32.89595,-97.0372
2086,EV,CLT,EWR,35.214009999999995,-80.94313000000001,40.6925,-74.16866
2092,UA,ORD,PDX,41.9796,-87.90446,45.58872,-122.5975
2093,WN,BWI,DAL,39.1754,-76.6682,32.84711,-96.85177
2094,WN,BWI,JAX,39.1754,-76.6682,30.49406,-81.68786
2095,WN,DEN,DAL,39.85841,-104.667,32.84711,-96.85177
2097,WN,DSM,MDW,41.53493,-93.66068,41.78598,-87.75242
2099,WN,LAS,ABQ,36.08036,-115.15233,35.04022,-106.60918999999998
2100,WN,MDW,BHM,41.78598,-87.75242,33.562940000000005,-86.75355
2101,WN,SJC,ONT,37.36186,-121.92901,34.056,-117.60119
2103,US,GEG,PHX,47.61986,-117.53383999999998,33.43417,-112.00806
2108,AA,DFW,OMA,32.89595,-97.0372,41.30252,-95.89417
2111,AS,SLC,SAN,40.78839,-111.97777,32.73356,-117.18966
2112,AS,SEA,LIH,47.44898,-122.30931,21.97598,-159.33896
2114,B6,BOS,RDU,42.36435,-71.00518000000001,35.87764,-78.78747
2116,DL,STL,DTW,38.747690000000006,-90.35999,42.21206,-83.34884
2117,DL,DTW,DCA,42.21206,-83.34884,38.85208,-77.03772
2120,DL,DTW,SLC,42.21206,-83.34884,40.78839,-111.97777
2121,DL,RDU,MSP,35.87764,-78.78747,44.88055,-93.21692
2122,DL,DTW,SEA,42.21206,-83.34884,47.44898,-122.30931
2123,DL,DTW,SRQ,42.21206,-83.34884,27.39533,-82.55411
2124,F9,DEN,MCI,39.85841,-104.667,39.29761,-94.71391
2128,MQ,DAY,ORD,39.90238,-84.21938,41.9796,-87.90446
2129,NK,ORD,RSW,41.9796,-87.90446,26.53617,-81.75516999999999
2131,OO,LAX,ELP,33.94254,-118.40807,31.80667,-106.37781
2132,OO,SFO,MMH,37.619,-122.37484,37.62405,-118.83777
2134,OO,PIA,DEN,40.66424,-89.69331,39.85841,-104.667
2135,OO,SFO,CEC,37.619,-122.37484,41.78016,-124.23653
2137,B6,TPA,SJU,27.97547,-82.53325,18.43942,-66.00183
2139,EV,EWR,CMH,40.6925,-74.16866,39.99799,-82.89188
2141,NK,MCO,FLL,28.428890000000003,-81.31603,26.07258,-80.15275
2143,OO,SFO,SBA,37.619,-122.37484,34.42621,-119.84037
2144,OO,SFO,RNO,37.619,-122.37484,39.49858,-119.76806
2146,EV,MEM,DEN,35.04242,-89.97667,39.85841,-104.667
2148,F9,DEN,MSY,39.85841,-104.667,29.99339,-90.25803
2149,NK,OAK,ORD,37.72129,-122.22072,41.9796,-87.90446
2151,NK,DFW,SAN,32.89595,-97.0372,32.73356,-117.18966
2152,OO,ASE,SFO,39.22316,-106.86885,37.619,-122.37484
2155,OO,ORD,OMA,41.9796,-87.90446,41.30252,-95.89417
2157,UA,LAX,BWI,33.94254,-118.40807,39.1754,-76.6682
2160,UA,PIT,DEN,40.49147,-80.23286999999999,39.85841,-104.667
2163,WN,IND,LAS,39.71733,-86.29438,36.08036,-115.15233
2164,WN,LAS,MCO,36.08036,-115.15233,28.428890000000003,-81.31603
2165,WN,MDW,DCA,41.78598,-87.75242,38.85208,-77.03772
2166,WN,MKE,MCO,42.94722,-87.89658,28.428890000000003,-81.31603
2168,WN,SJC,DEN,37.36186,-121.92901,39.85841,-104.667
2169,WN,SMF,LAS,38.69542,-121.59077,36.08036,-115.15233
2170,WN,STL,BNA,38.747690000000006,-90.35999,36.12448,-86.67818
2172,AA,DCA,LAX,38.85208,-77.03772,33.94254,-118.40807
2173,AA,LAX,KOA,33.94254,-118.40807,19.73877,-156.04563000000002
2175,AA,RNO,ORD,39.49858,-119.76806,41.9796,-87.90446
2176,AA,DFW,IAD,32.89595,-97.0372,38.94453,-77.45581
2181,AS,SEA,FLL,47.44898,-122.30931,26.07258,-80.15275
2183,B6,JFK,AUS,40.63975,-73.77893,30.19453,-97.66987
2184,DL,CVG,SEA,39.04614,-84.66216999999999,47.44898,-122.30931
2185,DL,ATL,TPA,33.640440000000005,-84.42694,27.97547,-82.53325
2189,AA,DFW,JAX,32.89595,-97.0372,30.49406,-81.68786
2191,EV,BHM,IAH,33.562940000000005,-86.75355,29.98047,-95.33972
2192,EV,EVV,DTW,38.03799,-87.53063,42.21206,-83.34884
2198,NK,ACY,PBI,39.45758,-74.57717,26.68316,-80.09559
2199,OO,BIS,MSP,46.77411,-100.74672,44.88055,-93.21692
2201,OO,MSO,DEN,46.91631,-114.09056,39.85841,-104.667
2202,OO,SFO,ASE,37.619,-122.37484,39.22316,-106.86885
2203,OO,DTW,LAN,42.21206,-83.34884,42.7787,-84.58736
2205,OO,OAK,LAX,37.72129,-122.22072,33.94254,-118.40807
2206,UA,SFO,PDX,37.619,-122.37484,45.58872,-122.5975
2207,DL,DTW,SFO,42.21206,-83.34884,37.619,-122.37484
2208,F9,DEN,CLE,39.85841,-104.667,41.41089,-81.8494
2210,OO,SMF,SFO,38.69542,-121.59077,37.619,-122.37484
2211,DL,DTW,ORD,42.21206,-83.34884,41.9796,-87.90446
2215,UA,ORD,SRQ,41.9796,-87.90446,27.39533,-82.55411
2220,WN,BNA,PHX,36.12448,-86.67818,33.43417,-112.00806
2221,WN,DEN,BWI,39.85841,-104.667,39.1754,-76.6682
2223,WN,LAS,OMA,36.08036,-115.15233,41.30252,-95.89417
2225,WN,MDW,OAK,41.78598,-87.75242,37.72129,-122.22072
2226,WN,MDW,SFO,41.78598,-87.75242,37.619,-122.37484
2227,WN,MDW,SLC,41.78598,-87.75242,40.78839,-111.97777
2229,WN,PIT,BNA,40.49147,-80.23286999999999,36.12448,-86.67818
2230,WN,HOU,SAT,29.64542,-95.27889,29.533690000000004,-98.46978
2232,UA,IAH,SAN,29.98047,-95.33972,32.73356,-117.18966
2235,US,PHX,SNA,33.43417,-112.00806,33.67566,-117.86822
2237,US,PHX,SAN,33.43417,-112.00806,32.73356,-117.18966
2242,AA,DFW,COS,32.89595,-97.0372,38.80581,-104.70025
2243,AA,STL,LAX,38.747690000000006,-90.35999,33.94254,-118.40807
2244,AA,EGE,JFK,39.64257,-106.9177,40.63975,-73.77893
2246,AA,PBI,LAX,26.68316,-80.09559,33.94254,-118.40807
2250,B6,MCO,BDL,28.428890000000003,-81.31603,41.93887,-72.68323000000001
2251,B6,DCA,BDL,38.85208,-77.03772,41.93887,-72.68323000000001
2253,DL,JFK,HNL,40.63975,-73.77893,21.31869,-157.92241
2255,DL,MSN,DTW,43.13986,-89.33751,42.21206,-83.34884
2256,DL,DTW,EWR,42.21206,-83.34884,40.6925,-74.16866
2261,DL,SAT,JFK,29.533690000000004,-98.46978,40.63975,-73.77893
2266,EV,ORD,PNS,41.9796,-87.90446,30.47331,-87.18744000000001
2267,EV,AMA,DEN,35.21937,-101.70593,39.85841,-104.667
2268,EV,DTW,MSY,42.21206,-83.34884,29.99339,-90.25803
2269,EV,ORD,OKC,41.9796,-87.90446,35.39309,-97.60073
2271,F9,MSP,IAD,44.88055,-93.21692,38.94453,-77.45581
2276,MQ,CMH,JFK,39.99799,-82.89188,40.63975,-73.77893
2279,OO,ORD,DLH,41.9796,-87.90446,46.84209,-92.19365
2281,OO,MLI,DEN,41.44853,-90.50754,39.85841,-104.667
2283,UA,CLE,DEN,41.41089,-81.8494,39.85841,-104.667
2285,EV,IAH,SDF,29.98047,-95.33972,38.17439,-85.736
2286,OO,MBS,ORD,43.53291,-84.07965,41.9796,-87.90446
2290,OO,ORD,MCI,41.9796,-87.90446,39.29761,-94.71391
2291,DL,ATL,CLE,33.640440000000005,-84.42694,41.41089,-81.8494
2295,UA,IAH,LGA,29.98047,-95.33972,40.77724,-73.87261
2297,US,SAN,PHL,32.73356,-117.18966,39.87195,-75.24114
2303,WN,BHM,BWI,33.562940000000005,-86.75355,39.1754,-76.6682
2304,WN,BNA,CHS,36.12448,-86.67818,32.89865,-80.04051
2306,WN,CLT,MDW,35.214009999999995,-80.94313000000001,41.78598,-87.75242
2307,WN,DAL,ELP,32.84711,-96.85177,31.80667,-106.37781
2308,WN,DCA,TPA,38.85208,-77.03772,27.97547,-82.53325
2310,WN,DTW,STL,42.21206,-83.34884,38.747690000000006,-90.35999
2311,WN,LIT,PHX,34.7294,-92.22425,33.43417,-112.00806
2313,WN,MDW,SAN,41.78598,-87.75242,32.73356,-117.18966
2314,WN,MSY,HOU,29.99339,-90.25803,29.64542,-95.27889
2315,WN,MSY,MCO,29.99339,-90.25803,28.428890000000003,-81.31603
2316,WN,SAN,LAS,32.73356,-117.18966,36.08036,-115.15233
2317,WN,SDF,PHX,38.17439,-85.736,33.43417,-112.00806
2318,WN,STL,BOS,38.747690000000006,-90.35999,42.36435,-71.00518000000001
2319,WN,HOU,SAN,29.64542,-95.27889,32.73356,-117.18966
2321,UA,IAH,SNA,29.98047,-95.33972,33.67566,-117.86822
2322,US,PHX,OGG,33.43417,-112.00806,20.89865,-156.43046
2323,US,PHX,LAS,33.43417,-112.00806,36.08036,-115.15233
2329,AS,SAN,BOS,32.73356,-117.18966,42.36435,-71.00518000000001
2331,DL,ATL,BOS,33.640440000000005,-84.42694,42.36435,-71.00518000000001
2332,DL,DTW,MSP,42.21206,-83.34884,44.88055,-93.21692
2333,B6,RIC,BOS,37.50517,-77.31967,42.36435,-71.00518000000001
2334,EV,ORD,PIT,41.9796,-87.90446,40.49147,-80.23286999999999
2335,EV,GNV,ATL,29.69006,-82.27178,33.640440000000005,-84.42694
2336,EV,TYS,DEN,35.812490000000004,-83.99286,39.85841,-104.667
2337,F9,MCO,PHL,28.428890000000003,-81.31603,39.87195,-75.24114
2339,OO,GFK,MSP,47.94926,-97.17611,44.88055,-93.21692
2340,OO,GTF,SLC,47.482,-111.37069,40.78839,-111.97777
2341,OO,SEA,FAT,47.44898,-122.30931,36.77619,-119.71814
2342,OO,SBP,SFO,35.23706,-120.64239,37.619,-122.37484
2343,EV,DTW,BTV,42.21206,-83.34884,44.473,-73.15031
2344,EV,DTW,TUL,42.21206,-83.34884,36.19837,-95.88824
2345,OO,DTW,GRR,42.21206,-83.34884,42.88082,-85.52277
2346,OO,SFO,ONT,37.619,-122.37484,34.056,-117.60119
2351,UA,EWR,ORD,40.6925,-74.16866,41.9796,-87.90446
2352,UA,EWR,SAN,40.6925,-74.16866,32.73356,-117.18966
2353,EV,CVG,IAH,39.04614,-84.66216999999999,29.98047,-95.33972
2354,EV,IAH,BNA,29.98047,-95.33972,36.12448,-86.67818
2356,UA,IAD,HNL,38.94453,-77.45581,21.31869,-157.92241
2361,WN,LAX,MCI,33.94254,-118.40807,39.29761,-94.71391
2363,WN,MDW,LGA,41.78598,-87.75242,40.77724,-73.87261
2364,WN,MDW,SEA,41.78598,-87.75242,47.44898,-122.30931
2366,WN,MKE,RSW,42.94722,-87.89658,26.53617,-81.75516999999999
2370,WN,HOU,LAX,29.64542,-95.27889,33.94254,-118.40807
2371,WN,ORF,MDW,36.89461,-76.20121999999999,41.78598,-87.75242
2372,AA,DFW,DAY,32.89595,-97.0372,39.90238,-84.21938
2373,AA,DFW,CLE,32.89595,-97.0372,41.41089,-81.8494
2374,AA,DFW,SNA,32.89595,-97.0372,33.67566,-117.86822
2379,B6,FLL,PVD,26.07258,-80.15275,41.724,-71.42822
2381,DL,DTW,SAN,42.21206,-83.34884,32.73356,-117.18966
2386,DL,ATL,EWR,33.640440000000005,-84.42694,40.6925,-74.16866
2392,MQ,HOU,DFW,29.64542,-95.27889,32.89595,-97.0372
2393,MQ,RDU,LGA,35.87764,-78.78747,40.77724,-73.87261
2395,MQ,GRK,DFW,31.0649,-97.8278,32.89595,-97.0372
2403,B6,LGB,SLC,33.81772,-118.15161,40.78839,-111.97777
2404,EV,DTW,BHM,42.21206,-83.34884,33.562940000000005,-86.75355
2405,DL,DTW,LAX,42.21206,-83.34884,33.94254,-118.40807
2406,DL,MSP,SLC,44.88055,-93.21692,40.78839,-111.97777
2409,EV,ABQ,IAH,35.04022,-106.60918999999998,29.98047,-95.33972
2410,DL,MSP,MSY,44.88055,-93.21692,29.99339,-90.25803
2412,US,MCI,CLT,39.29761,-94.71391,35.214009999999995,-80.94313000000001
2413,US,LAS,PHL,36.08036,-115.15233,39.87195,-75.24114
2419,WN,BNA,BWI,36.12448,-86.67818,39.1754,-76.6682
2420,WN,BWI,AUS,39.1754,-76.6682,30.19453,-97.66987
2422,WN,HOU,DAL,29.64542,-95.27889,32.84711,-96.85177
2423,WN,LAS,AUS,36.08036,-115.15233,30.19453,-97.66987
2426,WN,MCO,BWI,28.428890000000003,-81.31603,39.1754,-76.6682
2427,WN,MDW,MCI,41.78598,-87.75242,39.29761,-94.71391
2428,WN,ABQ,MDW,35.04022,-106.60918999999998,41.78598,-87.75242
2429,WN,RDU,DEN,35.87764,-78.78747,39.85841,-104.667
2430,WN,OAK,PDX,37.72129,-122.22072,45.58872,-122.5975
2432,UA,EWR,SNA,40.6925,-74.16866,33.67566,-117.86822
2438,UA,ORD,CLE,41.9796,-87.90446,41.41089,-81.8494
2439,UA,EWR,JAC,40.6925,-74.16866,43.60732,-110.73774
2443,AA,SAN,ORD,32.73356,-117.18966,41.9796,-87.90446
2454,AA,STT,MIA,18.33731,-64.97336,25.79325,-80.29056
2456,AA,DFW,SAT,32.89595,-97.0372,29.533690000000004,-98.46978
2457,AA,MFE,DFW,26.17583,-98.23861,32.89595,-97.0372
2459,AA,JFK,DFW,40.63975,-73.77893,32.89595,-97.0372
2466,AS,OAK,HNL,37.72129,-122.22072,21.31869,-157.92241
2467,B6,STT,SJU,18.33731,-64.97336,18.43942,-66.00183
2469,DL,JFK,SEA,40.63975,-73.77893,47.44898,-122.30931
2474,DL,MCI,MSP,39.29761,-94.71391,44.88055,-93.21692
2480,DL,JFK,DTW,40.63975,-73.77893,42.21206,-83.34884
2482,DL,MSP,BWI,44.88055,-93.21692,39.1754,-76.6682
2484,DL,MSP,SMF,44.88055,-93.21692,38.69542,-121.59077
2488,B6,JAX,DCA,30.49406,-81.68786,38.85208,-77.03772
2491,DL,SGF,ATL,37.24433,-93.38686,33.640440000000005,-84.42694
2494,EV,IAH,PNS,29.98047,-95.33972,30.47331,-87.18744000000001
2496,EV,IAH,MCI,29.98047,-95.33972,39.29761,-94.71391
2500,EV,CRW,ATL,38.37315,-81.59319,33.640440000000005,-84.42694
2501,EV,BTV,DTW,44.473,-73.15031,42.21206,-83.34884
2502,EV,IAH,GJT,29.98047,-95.33972,39.12241,-108.52673
2506,MQ,EVV,ORD,38.03799,-87.53063,41.9796,-87.90446
2511,MQ,JFK,DCA,40.63975,-73.77893,38.85208,-77.03772
2512,MQ,DAY,LGA,39.90238,-84.21938,40.77724,-73.87261
2513,OO,MSP,DSM,44.88055,-93.21692,41.53493,-93.66068
2514,OO,BIL,SLC,45.80766,-108.54286,40.78839,-111.97777
2515,OO,ORD,MSP,41.9796,-87.90446,44.88055,-93.21692
2516,OO,DLH,MSP,46.84209,-92.19365,44.88055,-93.21692
2517,OO,IAH,ASE,29.98047,-95.33972,39.22316,-106.86885
2518,OO,SFO,PSP,37.619,-122.37484,33.82922,-116.50625
2519,UA,SFO,LIH,37.619,-122.37484,21.97598,-159.33896
2520,EV,DTW,BUF,42.21206,-83.34884,42.94052,-78.73217
2521,OO,SFO,BZN,37.619,-122.37484,45.7769,-111.15301
2523,AS,OTZ,ANC,66.88468,-162.59855,61.17432,-149.99618999999998
2524,EV,IAH,VPS,29.98047,-95.33972,30.48325,-86.5254
2525,EV,IAH,OMA,29.98047,-95.33972,41.30252,-95.89417
2527,EV,IAH,MFE,29.98047,-95.33972,26.17583,-98.23861
2528,EV,DTW,AVP,42.21206,-83.34884,41.33815,-75.72426999999999
2531,EV,DTW,MDT,42.21206,-83.34884,40.1935,-76.7634
2534,DL,ATL,DTW,33.640440000000005,-84.42694,42.21206,-83.34884
2535,EV,IAH,TUS,29.98047,-95.33972,32.11608,-110.94103
2537,US,PDX,CLT,45.58872,-122.5975,35.214009999999995,-80.94313000000001
2540,WN,CAK,DCA,40.91631,-81.44247,38.85208,-77.03772
2541,WN,CMH,STL,39.99799,-82.89188,38.747690000000006,-90.35999
2542,WN,GRR,STL,42.88082,-85.52277,38.747690000000006,-90.35999
2543,WN,IND,DCA,39.71733,-86.29438,38.85208,-77.03772
2544,WN,IND,MCO,39.71733,-86.29438,28.428890000000003,-81.31603
2545,WN,JAX,DEN,30.49406,-81.68786,39.85841,-104.667
2548,WN,MDW,FLL,41.78598,-87.75242,26.07258,-80.15275
2553,WN,TPA,BNA,27.97547,-82.53325,36.12448,-86.67818
2555,UA,SAT,DEN,29.533690000000004,-98.46978,39.85841,-104.667
2561,AS,SEA,OGG,47.44898,-122.30931,20.89865,-156.43046
2563,B6,PIT,BOS,40.49147,-80.23286999999999,42.36435,-71.00518000000001
2564,DL,ATL,PIT,33.640440000000005,-84.42694,40.49147,-80.23286999999999
2565,AA,DFW,PDX,32.89595,-97.0372,45.58872,-122.5975
2566,DL,ATL,CVG,33.640440000000005,-84.42694,39.04614,-84.66216999999999
2567,DL,MSP,JAC,44.88055,-93.21692,43.60732,-110.73774
2570,DL,MSP,OMA,44.88055,-93.21692,41.30252,-95.89417
2574,EV,ELP,IAH,31.80667,-106.37781,29.98047,-95.33972
2575,EV,ATL,ROA,33.640440000000005,-84.42694,37.32547,-79.97543
2579,EV,TYS,IAH,35.812490000000004,-83.99286,29.98047,-95.33972
2581,OO,MSP,CVG,44.88055,-93.21692,39.04614,-84.66216999999999
2582,OO,LAX,MRY,33.94254,-118.40807,36.58698,-121.84295
2584,DL,BDL,DTW,41.93887,-72.68323000000001,42.21206,-83.34884
2585,EV,IAH,LFT,29.98047,-95.33972,30.20528,-91.98766
2586,EV,JAN,IAH,32.311170000000004,-90.07589,29.98047,-95.33972
2587,EV,ATL,AGS,33.640440000000005,-84.42694,33.36996,-81.9645
2590,OO,SGF,DEN,37.24433,-93.38686,39.85841,-104.667
2592,EV,IAH,COS,29.98047,-95.33972,38.80581,-104.70025
2593,EV,IAH,ABQ,29.98047,-95.33972,35.04022,-106.60918999999998
2594,EV,IAH,ELP,29.98047,-95.33972,31.80667,-106.37781
2596,EV,ATL,MGM,33.640440000000005,-84.42694,32.30064,-86.39398
2597,F9,RDU,TTN,35.87764,-78.78747,40.27669,-74.81347
